id,created_at,updated_at,slug,translation,sana_id,sana_name,is_iran
210,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""جويم""}",5576,جويم,1
211,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""حاجي آباد""}",5577,حاجي آباد,1
212,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""خاوران""}",5578,خاوران,1
213,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""خرامه""}",5579,خرامه,1
214,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""خشت""}",5580,خشت,1
215,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""خنج""}",5581,خنج,1
216,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""رونيز""}",5582,رونيز,1
217,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""زاهدشهر""}",5583,زاهدشهر,1
218,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""زرقان""}",5584,زرقان,1
219,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""سروستان""}",5585,سروستان,1
220,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""سعادت شهر""}",5586,سعادت شهر,1
221,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""سوريان""}",5587,سوريان,1
222,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""ششده""}",5588,ششده,1
223,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""صغاد""}",5589,صغاد,1
224,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""صفاشهر""}",5590,صفاشهر,1
225,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""فراشبند""}",5591,فراشبند,1
226,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""قائميه""}",5592,قائميه,1
227,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""قادرآباد""}",5593,قادرآباد,1
228,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""قطب آباد""}",5594,قطب آباد,1
229,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""كنار تخته""}",5595,كنار تخته,1
230,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""كوار""}",5596,كوار,1
231,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""گراش""}",5597,گراش,1
232,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""ميمند""}",5598,ميمند,1
233,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""اروميه""}",5601,اروميه,1
234,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""ماكو""}",5652,ماكو,1
235,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""سردشت""}",5653,سردشت,1
236,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""بوكان""}",5655,بوكان,1
237,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""مهاباد""}",5656,مهاباد,1
238,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""سلماس""}",5657,سلماس,1
239,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""پيرانشهر""}",5658,پيرانشهر,1
240,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""نقده""}",5659,نقده,1
241,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""پلدشت""}",5660,پلدشت,1
242,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""مياندوآب""}",5661,مياندوآب,1
243,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""شاهين دژ""}",5662,شاهين دژ,1
244,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""تكاب""}",5663,تكاب,1
245,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""خوي""}",5664,خوي,1
246,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""چالدران""}",5665,چالدران,1
247,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""اشنويه""}",5666,اشنويه,1
248,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""تازه شهر""}",5667,تازه شهر,1
249,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""سيه چشمه""}",5668,سيه چشمه,1
250,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""شوط""}",5669,شوط,1
251,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""فيرورق""}",5670,فيرورق,1
252,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""قره ضياءالدين""}",5671,قره ضياءالدين,1
253,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""قوشچي""}",5672,قوشچي,1
254,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""محمديار""}",5673,محمديار,1
255,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""نوشين""}",5674,نوشين,1
256,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""اهواز""}",5701,اهواز,1
257,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""آبادان""}",5752,آبادان,1
258,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""دشت آزادگان""}",5753,دشت آزادگان,1
259,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""خرمشهر""}",5754,خرمشهر,1
260,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""مسجد سليمان""}",5755,مسجد سليمان,1
261,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""انديمشك""}",5756,انديمشك,1
262,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""بهبهان""}",5757,بهبهان,1
263,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""ماه شهر""}",5758,ماه شهر,1
264,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""دزفول""}",5759,دزفول,1
265,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""شوشتر""}",5760,شوشتر,1
266,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""ايذه""}",5761,ايذه,1
267,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""باغ ملك""}",5762,باغ ملك,1
268,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""رامهرمز""}",5763,رامهرمز,1
269,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""شوش""}",5764,شوش,1
270,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""شادگان""}",5765,شادگان,1
271,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""اميديه""}",5766,اميديه,1
272,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""رباط ""}",5767,رباط ,1
273,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""سوسنگرد""}",5781,سوسنگرد,1
274,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""خسروآباد""}",5782,خسروآباد,1
275,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""بندر ماهشهر""}",5783,بندر ماهشهر,1
276,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""آغا جاري""}",5784,آغا جاري,1
277,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""اروند كنار""}",5785,اروند كنار,1
278,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""بستان""}",5786,بستان,1
279,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""بندر امام خميني""}",5787,بندر امام خميني,1
280,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""حميديه""}",5788,حميديه,1
281,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""رامشير""}",5789,رامشير,1
282,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""گتوند""}",5790,گتوند,1
283,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""لالي""}",5791,لالي,1
284,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""ملاثاني""}",5792,ملاثاني,1
285,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""هفتگل""}",5793,هفتگل,1
286,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""هنديجان""}",5794,هنديجان,1
287,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""هويزه""}",5795,هويزه,1
288,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""كرمانشاه""}",5801,كرمانشاه,1
289,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""قصر شيرين""}",5852,قصر شيرين,1
290,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""كنگاور""}",5853,كنگاور,1
291,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""پاوه""}",5854,پاوه,1
292,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""جوانرود""}",5855,جوانرود,1
293,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""سرپل ذهاب""}",5856,سرپل ذهاب,1
294,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""سومار""}",5857,سومار,1
295,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""هرسين""}",5858,هرسين,1
296,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""سنقر""}",5859,سنقر,1
297,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""گيلان غرب""}",5860,گيلان غرب,1
298,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""اسلام آباد غرب""}",5861,اسلام آباد غرب,1
299,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""صحنه""}",5862,صحنه,1
300,2026-06-12 23:33:09.315267+00,2026-06-12 23:33:09.315267+00,,"{""fa"":""باينگان""}",5863,باينگان,1
301,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""تازه آباد""}",5864,تازه آباد,1
302,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""روانسر""}",5865,روانسر,1
303,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""كرند""}",5866,كرند,1
304,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""نودشه""}",5867,نودشه,1
305,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""نوسود""}",5868,نوسود,1
306,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""زاهدان""}",5901,زاهدان,1
307,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""زابل""}",5952,زابل,1
308,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""ايرانشهر""}",5953,ايرانشهر,1
309,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""سراوان""}",5954,سراوان,1
310,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""چابهار""}",5955,چابهار,1
311,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""ميرجاوه""}",5956,ميرجاوه,1
312,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""نيك شهر""}",5957,نيك شهر,1
313,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""خاش""}",5958,خاش,1
314,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""نگور""}",5982,نگور,1
315,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""جكي گور""}",5983,جكي گور,1
316,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""بمپور""}",5984,بمپور,1
317,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""جالق""}",5985,جالق,1
318,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""زهك""}",5986,زهك,1
319,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""سوران""}",5987,سوران,1
320,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""فنوج""}",5988,فنوج,1
321,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""قصرقند""}",5989,قصرقند,1
322,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""كنارك""}",5990,كنارك,1
323,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""كرج""}",6001,كرج,1
324,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""شهريار""}",6052,شهريار,1
325,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""اسلام شهر""}",6053,اسلام شهر,1
326,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""رباط كريم""}",6054,رباط كريم,1
327,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""ساوجبلاغ""}",6055,ساوجبلاغ,1
328,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""ورامين""}",6056,ورامين,1
329,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""دماوند""}",6057,دماوند,1
330,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""فيروزكوه""}",6058,فيروزكوه,1
331,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""پاكدشت""}",6059,پاكدشت,1
332,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""شهرري""}",6060,شهرري,1
333,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""هشتگرد""}",6061,هشتگرد,1
334,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""اشتهارد""}",6062,اشتهارد,1
335,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""پيشوا""}",6063,پيشوا,1
336,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""تجريش""}",6064,تجريش,1
337,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""حسن آباد""}",6065,حسن آباد,1
338,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""رودهن""}",6066,رودهن,1
339,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""فشم""}",6067,فشم,1
340,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""قدس""}",6068,قدس,1
341,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""قرچك""}",6069,قرچك,1
342,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""كيلان""}",6070,كيلان,1
343,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""لواسان""}",6071,لواسان,1
344,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""ماهدشت""}",6072,ماهدشت,1
345,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""نظرآباد""}",6073,نظرآباد,1
346,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""اسفرورين""}",6074,اسفرورين,1
347,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""اقباليه""}",6075,اقباليه,1
348,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""الوند""}",6076,الوند,1
349,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""آوج""}",6077,آوج,1
350,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""شال""}",6078,شال,1
351,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""دستگرد""}",6079,دستگرد,1
352,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""شميران""}",6080,شميران,1
353,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""كن""}",6081,كن,1
354,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""قلهك""}",6082,قلهك,1
355,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""سولقان""}",6083,سولقان,1
356,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""دربند""}",6084,دربند,1
357,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""طالقان""}",6085,طالقان,1
358,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""سنندج""}",6101,سنندج,1
359,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""مريوان""}",6152,مريوان,1
360,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""كامياران""}",6153,كامياران,1
361,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""بانه""}",6154,بانه,1
362,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""سقز""}",6155,سقز,1
363,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""بيجار""}",6156,بيجار,1
364,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""قروه""}",6157,قروه,1
365,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""ديواندره""}",6158,ديواندره,1
366,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""بسطام""}",6182,بسطام,1
367,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""حسن آباد ياسكوند""}",6183,حسن آباد ياسكوند,1
368,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""دهگلان""}",6184,دهگلان,1
369,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""سريش آباد""}",6185,سريش آباد,1
370,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""خسروآباد سنقر""}",6186,خسروآباد سنقر,1
371,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""بندرعباس""}",6201,بندرعباس,1
372,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""بندر لنگه""}",6252,بندر لنگه,1
373,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""ميناب""}",6253,ميناب,1
374,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""جاسك""}",6254,جاسك,1
375,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""قشم""}",6255,قشم,1
376,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""رودان""}",6256,رودان,1
377,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""ابوموسي""}",6257,ابوموسي,1
378,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""حاجي آباد""}",6258,حاجي آباد,1
379,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""بستك""}",6259,بستك,1
380,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""كيش""}",6286,كيش,1
381,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""بندر جاسك""}",6287,بندر جاسك,1
382,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""بندر خمير""}",6288,بندر خمير,1
383,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""دهبارز""}",6289,دهبارز,1
384,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""كنگ""}",6290,كنگ,1
385,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""پارسيان""}",6291,پارسيان,1
386,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""هرمز""}",6292,هرمز,1
387,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""ساري""}",6301,ساري,1
388,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""كياكلا""}",6310,كياكلا,1
389,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""گاليكش""}",6311,گاليكش,1
390,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""گلوگاه""}",6312,گلوگاه,1
391,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""گميش تپه""}",6313,گميش تپه,1
392,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""مرزن آباد""}",6314,مرزن آباد,1
393,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""نشتارود""}",6315,نشتارود,1
394,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""نوكنده""}",6316,نوكنده,1
395,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""بابل""}",6352,بابل,1
396,2026-06-12 23:33:09.319952+00,2026-06-12 23:33:09.319952+00,,"{""fa"":""آمل""}",6353,آمل,1
